URL;TITRE;TYPE;AUTEURS;CONTRIBUTEURS;EDITEURS;DATES;DESCRIPTIONS;SUJETS;PROVENANCE;ARK CATALOGUE;DROITS;NOMBRE DE VUES;CODE(S) PROJET(S);NQA Moyen (%);SOURCE
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/97832;Propositions sur la respiration des plantes, thèse de botanique . Suivi de : Anatomie comparée de l'appareil respiratoire, dans les animaux vertébrés, thèse d'anatomie comparée;monographies;LEREBOULLET, Dominique Auguste;;Strasbourg. Imprimerie de G. Silbermann, place Saint-Thomas, S. ¤ Bibliothèques de l'Université de Strasbourg;1838;Thèse de botanique et thèse d'anatomie comparée soutenues à Strasbourg en 1838;Botanique ¤ Zoologie;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/190985;Archives de flore. Journal de botanique;monographies;SCHULTZ, Friedrich Wilhelm;;Wissembourg (Bas-Rhin, France), chez le rédacteur. Deidesheim (Palatinat, Bavière), chez le docteur C.-H. Schultz, [1869] ¤ Bibliothèques de l'Université de Strasbourg;[1869];;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/47957;Rapport sur les progrès de la botanique physiologique;monographies;DUCHARTRE, Pierre Etienne Simon;;Imprimerie nationale ¤ Bibliothèques de l'Université de Strasbourg;1868;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/46473;Rapport sur les progrès de la botanique phytographique;monographies;BRONGNIART, Adolphe;;Imprimerie nationale ¤ Bibliothèques de l'Université de Strasbourg;1868;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/168242;Recherches sur la vie et les ouvrages de Pierre Richer de Belleval, Fondateur du jardin botanique donné par Henri IV à la faculté de médecine de Montpellier en 1593 , Pour servir à l'histoire de cette Faculté , & à celle de la Botanique;monographies;AMOREUX, Pierre-Joseph;;A Avignon, Chez Jean-Albert JOLY, Imprimeur-Libraire , près le Marché-Neuf ¤ Bibliothèques de l'Université de Strasbourg;1786;Notes manuscrites en début d'ouvrage;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/155444;Prospectus de l'histoire des plantes de Dauphiné : et d'une nouvelle méthode de botanique , suivi d'un catalogue des plantes;monographies;VILLARS, Dominique;;A Grenoble, de l'Imprimerie Royale. MDCCLXXIX ¤ Bibliothèques de l'Université de Strasbourg;1779;;Botanique ¤ Dauphiné (France);Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/126567;Archives de la flore d'Europe, recueil botanique (2). 1874;monographies;SCHULTZ, Friedrich Wilhelm;;Chez l'auteur, à Weissenburg en Alsace (Wissembourg). Septembre 1874l ¤ Bibliothèques de l'Université de Strasbourg;1874;;Botanique ¤ Europe;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/118451;Eloge historique de Pierre Richer de Belleval, instituteur du Jardin Royal de botanique de Montpellier;monographies;DORTHES, Jacques-Anselme;;A Montpellier, de l'Imprimerie de Jean Martel aîné, 1788 ¤ Bibliothèques de l'Université de Strasbourg;1788;Notes manuscrites d'Hermann;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/199461;Leçons de botanique , faites au Jardin royal de Montpellier;monographies;IMBERT, Fleury;;En Hollande, aux dépens des libraires, M. DCC. LXII. ¤ Bibliothèques de l'Université de Strasbourg;1762;;Botanique ¤ Étude et enseignement ¤ Montpellier (Hérault);Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;Numérisé dans le cadre du programme E-Books on Demand (EOD)
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/126552;Archives de la flore d'Europe, recueil botanique (1). 1872;monographies;SCHULTZ, Friedrich Wilhelm;;Chez l'auteur, à Weissenburg en Alsace (Wissembourg). Avril 1872, imprimerie F.C. Wentzel ¤ Bibliothèques de l'Université de Strasbourg;1872;;Botanique ¤ Europe;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;Numérisé dans le cadre du programme eBooks on Demand (EOD)
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/165784;Histoire des plantes de Dauphiné (1). Tome premier, contenant une préface historique, un dictionnaire des termes de botanique , les classes, les familles, les genres, & les herborisations des environs de Grenoble, de la Grande Chartreuse, de Briançon, de Gap & de Montelimar;monographies;VILLARS, Dominique;CHOVIN, Jacques Antony , ROBERT, Jean;A Grenoble, chez l'auteur & chez les libraires. A Lyon, chez les freres Perisse, & chez Piestre & de La Moliere. A Paris, chez Prevost, quai des Augustins, &c. M. DCC. LXXXVI ¤ Bibliothèques de l'Université de Strasbourg;1786;;Botanique ¤ Dauphiné (France);Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
https://www.numistral.fr/ark:/12148/btv1b10203786w;Jardin botanique;images;Touchemolin, Alfred (1829-1907). Fonction indéterminée;;Baudelaire, Saglio et Peter (Strasbourg);1871;;Strasbourg ¤ STRASBOURG 1870, Jardin botanique;Numistral;http://catalogue.bnf.fr/ark:/12148/cb41918040j;domaine public ¤ public domain;1;BNUStr003 ¤ BNUStras1 ¤ BNUStr000;0.0;Bibliothèque nationale et universitaire de Strasbourg , NIM10807
https://www.numistral.fr/ark:/12148/btv1b102257436;Partie im botanischen Garten = un coin du Jardin botanique;images;;;Manias Jul (Strasbourg);1903;;Strasbourg ¤ STRASBOURG, Jardin botanique;Numistral;http://catalogue.bnf.fr/ark:/12148/cb419271685;domaine public ¤ public domain;1;BNUStr003 ¤ BNUStras1 ¤ BNUStr000;0.0;Bibliothèque nationale et universitaire de Strasbourg , NIM04093
https://www.numistral.fr/ark:/12148/btv1b10225742r;Botanisches Garten = Jardin botanique;images;;;Manias Jul (Strasbourg);1906;;Strasbourg ¤ STRASBOURG, Jardin botanique;Numistral;http://catalogue.bnf.fr/ark:/12148/cb41927124j;domaine public ¤ public domain;1;BNUStr003 ¤ BNUStras1 ¤ BNUStr000;0.0;Bibliothèque nationale et universitaire de Strasbourg , NIM04092
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/155134;Flore d'Alsace : plaine rhénane, Vosges, Sundgau;monographies;Société botanique d'Alsace;;[Strasbourg] Société d'étude de la flore d'Alsace 1982 ¤ Bibliothèques de l'Université de Strasbourg;1982;2ème édition, la 1ère ayant été publiée en 1965 d'après Issler, Loyson et Walter;Botanique ¤ Alsace (France);Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
https://www.numistral.fr/ark:/12148/btv1b10226718j;Sacré cœur à Kientzheim, Jardin botanique;images;Flaxland, Joseph Frédéric (1814-1884). Illustrateur ¤ Simon, Frédéric-Emile (1805-1886). Fonction indéterminée;;Simon E (Strasbourg);1852;;Kientzheim ¤ KIENTZHEIM, Sacré Cœur, Jardin botanique;Numistral;http://catalogue.bnf.fr/ark:/12148/cb41927678v;domaine public ¤ public domain;1;BNUStr003 ¤ BNUStras1 ¤ BNUStr000;0.0;Bibliothèque nationale et universitaire de Strasbourg , NIM01573
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/15157;Essai sur les folioles carpiques ou carpidies dans les plantes angiospermes;monographies;KIRSCHLEGER, Frédéric;;Berger-Levrault ¤ Bibliothèques de l'Université de Strasbourg;1846;Thèse de botanique soutenue à Strasbourg en 1846;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/198601;Die Entstehung der Pflanzengallen : verursacht durch Hymenopteren;monographies;MAGNUS, Werner;;Jena : Verlag von Gustav Fischer, 1914 ¤ Bibliothèques de l'Université de Strasbourg;1914;;Botanique ¤ Galles (botanique );Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/71574;The comparative anatomy of trunks;monographies;GREW, Nehemiah;;Printed by John Martyn for Walter Kettilby ¤ Bibliothèques de l'Université de Strasbourg;1675;;Botanique ¤ Troncs (botanique );Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/4668;Kreutterbuch;monographies;MATTIOLI, Pietro Andrea;;Bey Johan Feyerabendt ¤ Bibliothèques de l'Université de Strasbourg;1590;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/73919;Flora pedemontana;monographies;ALLIONI, Carlo;;Excudebat Ionnes Michael Briolus ¤ Bibliothèques de l'Université de Strasbourg;1785;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/10050;Hortus Europae Americanus;monographies;CATESBY, Mark;;Printed for J. Millan ¤ Bibliothèques de l'Université de Strasbourg;1767;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
https://www.numistral.fr/ark:/12148/btv1b10109256j;Le jardin botanique en cours d'aménagement (TR);images;Kraemer, J.. Photographe;;Kraemer J (Kehl);1880;Numérisé par le partenaire;Strasbourg ¤ STRASBOURG, Université, Jardin botanique;Numistral;http://catalogue.bnf.fr/ark:/12148/cb419247203;domaine public ¤ public domain;1;BNUStr003 ¤ BNUStras1 ¤ BNUStr000;0.0;Bibliothèque nationale et universitaire de Strasbourg , STRG.BQ.904,A (anc. NIM12503)
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/44569;Caspari Bauhini theatri botanici;monographies;BAUHIN, Gaspard;;Apud Ioannem König ¤ Bibliothèques de l'Université de Strasbourg;1658;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/146916;Catalogue méthodique des plantes du jardin de l'École de médecine de Strasbourg;monographies;VILLARS, Dominique;;Strasbourg, de l'Imprimerie de F. G. Levrault ¤ Bibliothèques de l'Université de Strasbourg;1807;;Botanique ¤ Plantes médicinales ¤ Jardin botanique (Strasbourg);Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/6063;Plantae selectae;monographies;EHRET, Georgius Dionysius;;Ionnes Elias Haid filius ¤ Bibliothèques de l'Université de Strasbourg;1750;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/40619;Naturalis historiae (2). Tomus II;monographies;LONICER, Adam;;Christianus Egenolphus ¤ Bibliothèques de l'Université de Strasbourg;1565;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/71780;An idea of a phytological history propounded, together with a continuation of the anatomy of vegetables, particularly prosecuted upon roots;monographies;GREW, Nehemiah;;Printed by John Martyn for Richard Chiswell ¤ Bibliothèques de l'Université de Strasbourg;1673;;Botanique ¤ Racines (botanique );Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/30987;Historia salicum;monographies;HOFFMANN, Georg Franz;;Siegfried Lebrecht Crusii ¤ Bibliothèques de l'Université de Strasbourg;1785;;Botanique ¤ Saules;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/6718;Flora Indica;monographies;BURMAN, Nicolaas Laurens;;Apud Cornelium Haek ¤ Bibliothèques de l'Université de Strasbourg;1768;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/15895;Bryologia Europaea (5). Vol. V;monographies;SCHIMPER, Wilhelm Philippe;;Sumptibus librariae E. Schweizerbart ¤ Bibliothèques de l'Université de Strasbourg;1851;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/44957;Considérations générales sur la végétation spontanée du département des Vosges;monographies;MOUGEOT, Jean-Baptiste;;De l'imprimerie de Gley ¤ Bibliothèques de l'Université de Strasbourg;1845;;Botanique ¤ Vosges (France);Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/30890;Stirpium historiae pemptades sex;monographies;DODOENS, Rembert;;Ex officina Christophori Plantini ¤ Bibliothèques de l'Université de Strasbourg;1583;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/116978;Piscium, serpentum, insectorum, aliorumque nonnullerum animalium : nec non plantarum quarundum imagines;monographies;CATESBY, Mark;;Nurnberg, gedruckt bey P. J. Felssecker ¤ Bibliothèques de l'Université de Strasbourg;1777;;Zoologie ¤ Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/8271;Hortus Eystettentis;monographies;BESLER, Basil;;[s.n.] ¤ Bibliothèques de l'Université de Strasbourg;1613;;Botanique ¤ Jardins botaniques ¤ Eichstätt (Allemagne);Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/15059;Emendationes et auctaria ad stirpium Helveticarum historiam;monographies;HALLER, Albrecht von;;[s.n.] ¤ Bibliothèques de l'Université de Strasbourg;1759;;Botanique ¤ Suisse;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/83397;Enumération des plantes vasculaires des environs de Montbéliard;monographies;CONTEJEAN, Charles;;Imprimerie d'Outhenin-Chalandre fils ¤ Bibliothèques de l'Université de Strasbourg;1854;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/15399;Observationes botanicae ex itinere in sylvam Hercyniam;monographies;HALLER, Albrecht von;;Sumtu Mich. Turpionis ¤ Bibliothèques de l'Université de Strasbourg;1738;;Botanique ¤ Suisse;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/18558;Flora Parisiensis (3);monographies;BULLIARD, Pierre;;Chez Didot jeune ¤ Bibliothèques de l'Université de Strasbourg;1776;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/90495;Frumentorum, leguminum, palustrium et aquatilium herbarum, ac eorum, quae eo pertinent, historia;monographies;DODOENS, Rembert;;Ex officina Christophori Plantini ¤ Bibliothèques de l'Université de Strasbourg;1566;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/1079;Les Liliacées (2). Tome second;monographies;REDOUTÉ, Pierre-Joseph;;chez l'auteur, de l'imprimerie de Didot jeune ¤ Bibliothèques de l'Université de Strasbourg;1805;;Botanique ¤ Liliacées;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/1817;Les Liliacées (6). Tome sixième;monographies;REDOUTÉ, Pierre-Joseph;;chez l'auteur, de l'imprimerie de Didot jeune ¤ Bibliothèques de l'Université de Strasbourg;1812;;Botanique ¤ Liliacées;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/1456;Les Liliacées (4). Tome quatrième;monographies;REDOUTÉ, Pierre-Joseph;;chez l'auteur, de l'imprimerie de Didot jeune ¤ Bibliothèques de l'Université de Strasbourg;1808;;Botanique ¤ Liliacées;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/44176;Stirpium nomenclator Pannonicus;monographies;BEYTHE, Istvan;;Ex officina Christophori Plantini ¤ Bibliothèques de l'Université de Strasbourg;1584;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/13288;Geraniologia;monographies;REDOUTÉ, Pierre-Joseph;;Typis Petri-Francisci Didot ¤ Bibliothèques de l'Université de Strasbourg;1787;;Botanique ¤ Géraniacées;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/22385;Herbarum vivae eicones (1). Tomus I;monographies;BRUNFELS, Otto;;Apud Ionnem Schottum ¤ Bibliothèques de l'Université de Strasbourg;1532;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/218094;Neuw Kreuterbuch mit schönen künstlichen vnd leblichen Figuren vnnd Conterfeyten;monographies;THEODORUS, Jacobus;;Frankfurt am Mayn 1588 ¤ Bibliothèques de l'Université de Strasbourg;1588;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/37469;Flore de l'Allemagne (2). Tome second;monographies;HOFFMANN, Georg Franz;;Chez Jean Jacques Palm ¤ Bibliothèques de l'Université de Strasbourg;1795;;Botanique ¤ Allemagne;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/76214;Enumeratio methodica stirpium Helvetiae indigenarum;monographies;HALLER, Albrecht von;;Ex officina academia Abrami Vandenhoek ¤ Bibliothèques de l'Université de Strasbourg;1742;;Botanique ¤ Suisse;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/31212;Plantarum umbelliferarum distributio nova;monographies;MORISON, Robert;;E theatro Sheldoniano ¤ Bibliothèques de l'Université de Strasbourg;1672;;Botanique ¤ Ombellifères;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/43887;Flore vogéso-rhénane (2). Tome second;monographies;KIRSCHLEGER, Frédéric;;J.B. Baillière et fils ¤ Bibliothèques de l'Université de Strasbourg;1870;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/74919;Histoire générale des plantes (1). Tome premier;monographies;DALECHAMPS, Jacques;;Chez les Heritiers Guillaume Rouille ¤ Bibliothèques de l'Université de Strasbourg;1615;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/45827;Phytopinax seu enumeratio plantarum;monographies;BAUHIN, Gaspard;;Per Sebastianum Henricpetri ¤ Bibliothèques de l'Université de Strasbourg;1596;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/19681;Kräutterbuch;monographies;BOCK, Hieronymus;;In Verlegung Wilhelm Christian Glasers Buchhändlers ¤ Bibliothèques de l'Université de Strasbourg;1630;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/208202;Orationes duae quarum prima botanologica, altera anatomica, in illustri Academia Regiomontana, exercitii causa publice recitatae, Anno 1601;monographies;BATTUS, Conrad;;Regiomonti Boruss. ex officina Georgii Osterbergeri ¤ Bibliothèques de l'Université de Strasbourg;1601;Thèse double, de botanique et de médecine, soutenue en 1601 à Königsberg (actuellement Kaliningrad);Botanique ¤ Médecine;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;Numérisé dans le cadre du programme Ebooks on Demand (EOD)
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/53397;Physikalisch-mikroskopische Zergliederung des Korns oder Rokens, nebst der Beobachtung seines Wachsthums;monographies;LEDERMÜLLER, Martin Frobenius;;Verlegt von Adam Wolfgang Winterschmidt ¤ Bibliothèques de l'Université de Strasbourg;1764;;Botanique ¤ Roucou ¤ Microscopie;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/5861;Plantae et papiliones rariores;monographies;EHRET, Georgius Dionysius;;[s.n.] ¤ Bibliothèques de l'Université de Strasbourg;1748;;Botanique ¤ Papillons;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/10080;Notice sur les violettes de la vallée du Rhin;monographies;KIRSCHLEGER, Frédéric;;[s.n.] ¤ Bibliothèques de l'Université de Strasbourg;1840;;Botanique ¤ Violettes;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/19745;Flora der Pfalz;monographies;SCHULTZ, Friedrich Wilhelm;;Lang ¤ Bibliothèques de l'Université de Strasbourg;1846;;Botanique ¤ Allemagne (sud) ¤ Palatinat (Allemagne);Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/117929;Sylvae mycologicae Berolinenses;monographies;EHRENBERG, Christian Gottfried;;Berolini, Formis Theophili Bruschcke ¤ Bibliothèques de l'Université de Strasbourg;1818;;Botanique ¤ Champignons;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/5419;Plantes grasses (1). 1re livraison;monographies;REDOUTÉ, Pierre-Joseph , CANDOLLE, Augustin Pyramus de;;Chez les frères Levrault ¤ Bibliothèques de l'Université de Strasbourg;1790;;Botanique ¤ Plantes grasses;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/89733;Rariorum aliquot stirpium, per Pannoniam, Austriam, & vicinas quasdam provincias observatarum historia;monographies;L'ÉCLUSE, Charles de;;Ex officina Christophori Plantini ¤ Bibliothèques de l'Université de Strasbourg;1583;;Botanique ¤ Europe centrale;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/1635;Les Liliacées (5). Tome cinquième;monographies;REDOUTÉ, Pierre-Joseph;;chez l'auteur, de l'imprimerie de Didot jeune ¤ Bibliothèques de l'Université de Strasbourg;1809;;Botanique ¤ Liliacées;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/25643;Traité des arbres fruitiers (1). Tome premier;monographies;DUHAMEL DU MONCEAU, Henri-Louis;;Chez Saillant et Desaint ¤ Bibliothèques de l'Université de Strasbourg;1768;;Botanique ¤ Arbres fruitiers;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/16101;Flora Parisiensis (1);monographies;BULLIARD, Pierre;;Chez Didot jeune ¤ Bibliothèques de l'Université de Strasbourg;1776;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/16559;Flora Parisiensis (2);monographies;BULLIARD, Pierre;;Chez Didot jeune ¤ Bibliothèques de l'Université de Strasbourg;1776;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/157287;Stirpium Adversaria Nova;monographies;DE LOBEL, Matthias , PENA, Pierre;;Londini ¤ Bibliothèques de l'Université de Strasbourg;1570;;Botanique ¤ Pharmacie ¤ Médecine;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/17566;Flora Parisiensis (6);monographies;BULLIARD, Pierre;;Chez Didot jeune ¤ Bibliothèques de l'Université de Strasbourg;1776;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/45088;Icones & descriptiones rariorum plantarum Siciliae, Melitae, Galliae, & Italiae;monographies;BOCCONE, Paolo;;E theatro Sheldoniano ¤ Bibliothèques de l'Université de Strasbourg;1674;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/16267;Flora Parisiensis (7);monographies;BULLIARD, Pierre;;Chez Didot jeune ¤ Bibliothèques de l'Université de Strasbourg;1776;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/17731;Flora Parisiensis (8);monographies;BULLIARD, Pierre;;Chez Didot jeune ¤ Bibliothèques de l'Université de Strasbourg;1776;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/90217;Florum, et coronariarum odoratarumque nonnullarum herbarum historia;monographies;DODOENS, Rembert;;Ex officina Christophori Plantini ¤ Bibliothèques de l'Université de Strasbourg;1568;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/13175;Notices botaniques;monographies;KIRSCHLEGER, Frédéric;;[s.n.] ¤ Bibliothèques de l'Université de Strasbourg;1840;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/105936;Flore des environs de St. Pétersbourg et de Moscou;monographies;LIBOSCHITZ, Joseph;TRINIUS, Karl Bernhard von;St. Pétersbourg, L'imprimerie de la Marine ¤ Bibliothèques de l'Université de Strasbourg;1818;;Botanique ¤ Russie;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/207168;Monadelphiae : classis dissertationes decem. (1) [Texte];monographies;CAVANILLES, Antonio José;;Matriti. Ex Typographia Regia. M. DCC. LXXXX ¤ Bibliothèques de l'Université de Strasbourg;1790;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/219002;New Kreüterbuch;monographies;FUCHS, Leonhart;;Durch Michael Isingrin ¤ Bibliothèques de l'Université de Strasbourg;1543;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
http://cdm21057.contentdm.oclc.org/cdm/ref/collection/coll13/id/40449;Botanicon, plantarum historiae;monographies;LONICER, Adam;;Christianus Egenolphus ¤ Bibliothèques de l'Université de Strasbourg;1565;;Botanique;Bibliothèques de l'Université de Strasbourg;;domaine public;;;0.0;
